metric,value,old_lad_code,new_lad_code,lsoa_code,csp_code
assigned_lsoa,15,,,E01029832,E22000271
assigned_lsoa,20,,,E01029833,E22000271
assigned_lsoa,17,,,E01029834,E22000271
assigned_lsoa,106,,,E01029835,E22000271
assigned_lsoa,33,,,E01029836,E22000271
assigned_lsoa,48,,,E01029837,E22000271
assigned_lsoa,23,,,E01029838,E22000271
assigned_lsoa,5,,,E01029839,E22000271
assigned_lsoa,15,,,E01029840,E22000271
assigned_lsoa,22,,,E01029841,E22000271
assigned_lsoa,25,,,E01029842,E22000271
assigned_lsoa,20,,,E01029843,E22000271
assigned_lsoa,8,,,E01029844,E22000271
assigned_lsoa,24,,,E01029845,E22000271
assigned_lsoa,13,,,E01029846,E22000271
assigned_lsoa,3,,,E01029847,E22000271
assigned_lsoa,9,,,E01029848,E22000271
assigned_lsoa,22,,,E01029849,E22000271
assigned_lsoa,12,,,E01029850,E22000271
assigned_lsoa,15,,,E01029851,E22000271
assigned_lsoa,11,,,E01029852,E22000271
assigned_lsoa,14,,,E01029853,E22000271
assigned_lsoa,19,,,E01029854,E22000271
assigned_lsoa,8,,,E01029855,E22000271
assigned_lsoa,31,,,E01029856,E22000271
assigned_lsoa,6,,,E01029857,E22000271
assigned_lsoa,8,,,E01029858,E22000271
assigned_lsoa,21,,,E01029859,E22000271
assigned_lsoa,13,,,E01029860,E22000271
assigned_lsoa,7,,,E01029861,E22000271
assigned_lsoa,2,,,E01029862,E22000271
assigned_lsoa,8,,,E01029863,E22000271
assigned_lsoa,4,,,E01029864,E22000271
assigned_lsoa,11,,,E01029865,E22000271
assigned_lsoa,11,,,E01029867,E22000271
assigned_lsoa,5,,,E01029868,E22000271
assigned_lsoa,6,,,E01029869,E22000271
assigned_lsoa,5,,,E01029870,E22000373
assigned_lsoa,15,,,E01029871,E22000373
assigned_lsoa,11,,,E01029872,E22000373
assigned_lsoa,5,,,E01029873,E22000373
assigned_lsoa,8,,,E01029874,E22000373
assigned_lsoa,3,,,E01029875,E22000373
assigned_lsoa,1,,,E01029876,E22000373
assigned_lsoa,2,,,E01029877,E22000373
assigned_lsoa,1,,,E01029878,E22000373
assigned_lsoa,9,,,E01029879,E22000373
assigned_lsoa,2,,,E01029880,E22000373
assigned_lsoa,3,,,E01029881,E22000373
assigned_lsoa,10,,,E01029882,E22000373
assigned_lsoa,1,,,E01029883,E22000373
assigned_lsoa,11,,,E01029884,E22000373
assigned_lsoa,1,,,E01029886,E22000373
assigned_lsoa,3,,,E01029887,E22000373
assigned_lsoa,8,,,E01029888,E22000373
assigned_lsoa,14,,,E01029889,E22000373
assigned_lsoa,12,,,E01029890,E22000373
assigned_lsoa,5,,,E01029891,E22000373
assigned_lsoa,18,,,E01029892,E22000373
assigned_lsoa,5,,,E01029896,E22000373
assigned_lsoa,12,,,E01029897,E22000373
assigned_lsoa,9,,,E01029898,E22000373
assigned_lsoa,1,,,E01029899,E22000373
assigned_lsoa,3,,,E01029900,E22000373
assigned_lsoa,8,,,E01029901,E22000373
assigned_lsoa,7,,,E01029902,E22000373
assigned_lsoa,9,,,E01029903,E22000373
assigned_lsoa,2,,,E01029904,E22000373
assigned_lsoa,1,,,E01029905,E22000373
assigned_lsoa,5,,,E01029906,E22000373
assigned_lsoa,5,,,E01029907,E22000373
assigned_lsoa,1,,,E01029908,E22000373
assigned_lsoa,17,,,E01029909,E22000373
assigned_lsoa,16,,,E01029910,E22000373
assigned_lsoa,4,,,E01029911,E22000373
assigned_lsoa,28,,,E01029912,E22000373
assigned_lsoa,1,,,E01029913,E22000373
assigned_lsoa,14,,,E01029914,E22000373
assigned_lsoa,4,,,E01029915,E22000373
assigned_lsoa,6,,,E01029916,E22000373
assigned_lsoa,3,,,E01029917,E22000373
assigned_lsoa,18,,,E01029918,E22000373
assigned_lsoa,4,,,E01029919,E22000373
assigned_lsoa,42,,,E01029920,E22000373
assigned_lsoa,2,,,E01029921,E22000373
assigned_lsoa,4,,,E01029922,E22000373
assigned_lsoa,3,,,E01029923,E22000373
assigned_lsoa,6,,,E01029925,E22000373
assigned_lsoa,2,,,E01029926,E22000373
assigned_lsoa,29,,,E01029927,E22000373
assigned_lsoa,5,,,E01029928,E22000373
assigned_lsoa,15,,,E01029929,E22000373
assigned_lsoa,4,,,E01029930,E22000373
assigned_lsoa,13,,,E01029937,E22000373
assigned_lsoa,11,,,E01029938,E22000373
assigned_lsoa,3,,,E01029939,E22000373
assigned_lsoa,5,,,E01029940,E22000373
assigned_lsoa,6,,,E01029941,E22000373
assigned_lsoa,4,,,E01029942,E22000373
assigned_lsoa,2,,,E01029944,E22000373
assigned_lsoa,7,,,E01029945,E22000373
assigned_lsoa,8,,,E01029946,E22000373
assigned_lsoa,20,,,E01029947,E22000373
assigned_lsoa,10,,,E01029949,E22000373
assigned_lsoa,12,,,E01029950,E22000373
assigned_lsoa,3,,,E01029951,E22000373
assigned_lsoa,3,,,E01029952,E22000373
assigned_lsoa,5,,,E01029953,E22000373
assigned_lsoa,4,,,E01029955,E22000373
assigned_lsoa,9,,,E01029956,E22000373
assigned_lsoa,2,,,E01029957,E22000373
assigned_lsoa,2,,,E01029958,E22000273
assigned_lsoa,1,,,E01029960,E22000273
assigned_lsoa,9,,,E01029961,E22000273
assigned_lsoa,7,,,E01029962,E22000273
assigned_lsoa,3,,,E01029963,E22000273
assigned_lsoa,1,,,E01029964,E22000273
assigned_lsoa,5,,,E01029965,E22000273
assigned_lsoa,5,,,E01029966,E22000273
assigned_lsoa,1,,,E01029967,E22000273
assigned_lsoa,27,,,E01029968,E22000273
assigned_lsoa,8,,,E01029969,E22000273
assigned_lsoa,9,,,E01029970,E22000273
assigned_lsoa,7,,,E01029971,E22000273
assigned_lsoa,2,,,E01029973,E22000273
assigned_lsoa,3,,,E01029974,E22000273
assigned_lsoa,7,,,E01029975,E22000273
assigned_lsoa,12,,,E01029976,E22000273
assigned_lsoa,1,,,E01029977,E22000273
assigned_lsoa,4,,,E01029978,E22000273
assigned_lsoa,17,,,E01029979,E22000273
assigned_lsoa,24,,,E01029980,E22000273
assigned_lsoa,4,,,E01029981,E22000273
assigned_lsoa,14,,,E01029982,E22000273
assigned_lsoa,10,,,E01029983,E22000273
assigned_lsoa,24,,,E01029984,E22000273
assigned_lsoa,18,,,E01029985,E22000273
assigned_lsoa,12,,,E01029986,E22000273
assigned_lsoa,15,,,E01029987,E22000273
assigned_lsoa,25,,,E01029988,E22000273
assigned_lsoa,7,,,E01029990,E22000273
assigned_lsoa,1,,,E01029991,E22000273
assigned_lsoa,4,,,E01029992,E22000273
assigned_lsoa,7,,,E01029994,E22000273
assigned_lsoa,6,,,E01029995,E22000273
assigned_lsoa,7,,,E01029996,E22000273
assigned_lsoa,9,,,E01029997,E22000273
assigned_lsoa,15,,,E01029998,E22000273
assigned_lsoa,5,,,E01029999,E22000273
assigned_lsoa,5,,,E01030000,E22000273
assigned_lsoa,4,,,E01030001,E22000273
assigned_lsoa,3,,,E01030002,E22000273
assigned_lsoa,2,,,E01030003,E22000273
assigned_lsoa,3,,,E01030004,E22000273
assigned_lsoa,11,,,E01030005,E22000273
assigned_lsoa,9,,,E01030006,E22000273
assigned_lsoa,2,,,E01030007,E22000273
assigned_lsoa,1,,,E01030008,E22000273
assigned_lsoa,5,,,E01030009,E22000273
assigned_lsoa,23,,,E01030010,E22000273
assigned_lsoa,4,,,E01030011,E22000273
assigned_lsoa,32,,,E01030012,E22000273
assigned_lsoa,22,,,E01030013,E22000273
assigned_lsoa,4,,,E01030014,E22000273
assigned_lsoa,11,,,E01030015,E22000273
assigned_lsoa,4,,,E01030016,E22000273
assigned_lsoa,10,,,E01030017,E22000273
assigned_lsoa,6,,,E01030018,E22000273
assigned_lsoa,6,,,E01030019,E22000273
assigned_lsoa,4,,,E01030020,E22000273
assigned_lsoa,11,,,E01030021,E22000273
assigned_lsoa,14,,,E01030022,E22000273
assigned_lsoa,29,,,E01030023,E22000273
assigned_lsoa,35,,,E01030024,E22000273
assigned_lsoa,8,,,E01030025,E22000273
assigned_lsoa,14,,,E01030026,E22000273
assigned_lsoa,6,,,E01030027,E22000273
assigned_lsoa,5,,,E01030028,E22000273
assigned_lsoa,5,,,E01030029,E22000273
assigned_lsoa,10,,,E01030030,E22000273
assigned_lsoa,11,,,E01030031,E22000273
assigned_lsoa,5,,,E01030032,E22000273
assigned_lsoa,3,,,E01030033,E22000273
assigned_lsoa,6,,,E01030034,E22000273
assigned_lsoa,35,,,E01030035,E22000273
assigned_lsoa,31,,,E01030036,E22000273
assigned_lsoa,8,,,E01030037,E22000373
assigned_lsoa,8,,,E01030038,E22000373
assigned_lsoa,2,,,E01030039,E22000373
assigned_lsoa,4,,,E01030040,E22000373
assigned_lsoa,14,,,E01030041,E22000373
assigned_lsoa,11,,,E01030042,E22000373
assigned_lsoa,13,,,E01030043,E22000373
assigned_lsoa,10,,,E01030044,E22000373
assigned_lsoa,8,,,E01030045,E22000373
assigned_lsoa,1,,,E01030046,E22000373
assigned_lsoa,9,,,E01030047,E22000373
assigned_lsoa,6,,,E01030048,E22000373
assigned_lsoa,2,,,E01030049,E22000373
assigned_lsoa,11,,,E01030050,E22000373
assigned_lsoa,7,,,E01030051,E22000373
assigned_lsoa,10,,,E01030052,E22000373
assigned_lsoa,6,,,E01030053,E22000373
assigned_lsoa,5,,,E01030056,E22000373
assigned_lsoa,5,,,E01030057,E22000373
assigned_lsoa,2,,,E01030058,E22000373
assigned_lsoa,2,,,E01030059,E22000373
assigned_lsoa,25,,,E01030060,E22000373
assigned_lsoa,7,,,E01030061,E22000373
assigned_lsoa,3,,,E01030062,E22000373
assigned_lsoa,8,,,E01030063,E22000373
assigned_lsoa,6,,,E01030064,E22000373
assigned_lsoa,5,,,E01030066,E22000373
assigned_lsoa,13,,,E01030067,E22000373
assigned_lsoa,12,,,E01030068,E22000373
assigned_lsoa,4,,,E01030069,E22000373
assigned_lsoa,19,,,E01030071,E22000373
assigned_lsoa,6,,,E01030072,E22000373
assigned_lsoa,7,,,E01030073,E22000373
assigned_lsoa,5,,,E01030075,E22000373
assigned_lsoa,3,,,E01030076,E22000373
assigned_lsoa,11,,,E01030077,E22000373
assigned_lsoa,3,,,E01030078,E22000373
assigned_lsoa,22,,,E01030079,E22000373
assigned_lsoa,5,,,E01030080,E22000373
assigned_lsoa,11,,,E01030081,E22000373
assigned_lsoa,6,,,E01030083,E22000373
assigned_lsoa,13,,,E01030084,E22000373
assigned_lsoa,7,,,E01030085,E22000373
assigned_lsoa,2,,,E01030087,E22000373
assigned_lsoa,13,,,E01030089,E22000373
assigned_lsoa,4,,,E01030090,E22000373
assigned_lsoa,16,,,E01030091,E22000373
assigned_lsoa,5,,,E01030092,E22000373
assigned_lsoa,3,,,E01030093,E22000373
assigned_lsoa,3,,,E01030094,E22000373
assigned_lsoa,7,,,E01030096,E22000373
assigned_lsoa,11,,,E01030097,E22000373
assigned_lsoa,2,,,E01030098,E22000373
assigned_lsoa,5,,,E01030099,E22000373
assigned_lsoa,2,,,E01030100,E22000373
assigned_lsoa,4,,,E01030101,E22000373
assigned_lsoa,15,,,E01030104,E22000373
assigned_lsoa,12,,,E01030105,E22000373
assigned_lsoa,5,,,E01030106,E22000373
assigned_lsoa,2,,,E01030107,E22000373
assigned_lsoa,12,,,E01030108,E22000373
assigned_lsoa,10,,,E01030109,E22000373
assigned_lsoa,12,,,E01030110,E22000373
assigned_lsoa,7,,,E01030111,E22000373
assigned_lsoa,13,,,E01030112,E22000373
assigned_lsoa,12,,,E01030113,E22000373
assigned_lsoa,9,,,E01030114,E22000373
assigned_lsoa,17,,,E01030115,E22000373
assigned_lsoa,10,,,E01030116,E22000373
assigned_lsoa,5,,,E01030117,E22000373
assigned_lsoa,10,,,E01030118,E22000373
assigned_lsoa,14,,,E01030119,E22000373
assigned_lsoa,10,,,E01030121,E22000373
assigned_lsoa,6,,,E01030122,E22000373
assigned_lsoa,6,,,E01030123,E22000373
assigned_lsoa,11,,,E01030124,E22000373
assigned_lsoa,2,,,E01030125,E22000373
assigned_lsoa,4,,,E01030127,E22000373
assigned_lsoa,2,,,E01030128,E22000373
assigned_lsoa,4,,,E01030129,E22000373
assigned_lsoa,8,,,E01030130,E22000373
assigned_lsoa,24,,,E01030131,E22000373
assigned_lsoa,1,,,E01030132,E22000373
assigned_lsoa,2,,,E01030133,E22000373
assigned_lsoa,2,,,E01030135,E22000373
assigned_lsoa,9,,,E01030137,E22000373
assigned_lsoa,14,,,E01030138,E22000373
assigned_lsoa,7,,,E01030139,E22000373
assigned_lsoa,5,,,E01030140,E22000373
assigned_lsoa,9,,,E01030141,E22000373
assigned_lsoa,2,,,E01030142,E22000373
assigned_lsoa,6,,,E01030143,E22000373
assigned_lsoa,4,,,E01030144,E22000373
assigned_lsoa,2,,,E01030145,E22000373
assigned_lsoa,6,,,E01030146,E22000373
assigned_lsoa,3,,,E01030147,E22000373
assigned_lsoa,2,,,E01030150,E22000373
assigned_lsoa,11,,,E01030151,E22000373
assigned_lsoa,3,,,E01030296,E22000279
assigned_lsoa,16,,,E01030297,E22000279
assigned_lsoa,10,,,E01030298,E22000279
assigned_lsoa,11,,,E01030299,E22000279
assigned_lsoa,16,,,E01030300,E22000279
assigned_lsoa,7,,,E01030301,E22000279
assigned_lsoa,120,,,E01030302,E22000279
assigned_lsoa,12,,,E01030303,E22000279
assigned_lsoa,28,,,E01030304,E22000279
assigned_lsoa,4,,,E01030305,E22000279
assigned_lsoa,20,,,E01030306,E22000279
assigned_lsoa,25,,,E01030307,E22000279
assigned_lsoa,9,,,E01030308,E22000279
assigned_lsoa,17,,,E01030309,E22000279
assigned_lsoa,23,,,E01030310,E22000279
assigned_lsoa,8,,,E01030311,E22000279
assigned_lsoa,18,,,E01030312,E22000279
assigned_lsoa,13,,,E01030313,E22000279
assigned_lsoa,8,,,E01030314,E22000279
assigned_lsoa,10,,,E01030315,E22000279
assigned_lsoa,34,,,E01030317,E22000279
assigned_lsoa,12,,,E01030318,E22000279
assigned_lsoa,7,,,E01030319,E22000279
assigned_lsoa,15,,,E01030320,E22000279
assigned_lsoa,7,,,E01030321,E22000279
assigned_lsoa,14,,,E01030322,E22000279
assigned_lsoa,4,,,E01030323,E22000279
assigned_lsoa,6,,,E01030324,E22000279
assigned_lsoa,13,,,E01030325,E22000279
assigned_lsoa,25,,,E01030326,E22000279
assigned_lsoa,27,,,E01030327,E22000279
assigned_lsoa,6,,,E01030328,E22000279
assigned_lsoa,5,,,E01030329,E22000279
assigned_lsoa,6,,,E01030330,E22000279
assigned_lsoa,14,,,E01030331,E22000279
assigned_lsoa,12,,,E01030332,E22000279
assigned_lsoa,15,,,E01030333,E22000279
assigned_lsoa,18,,,E01030334,E22000279
assigned_lsoa,8,,,E01030335,E22000279
assigned_lsoa,16,,,E01030336,E22000279
assigned_lsoa,11,,,E01030337,E22000279
assigned_lsoa,7,,,E01030338,E22000279
assigned_lsoa,13,,,E01030339,E22000279
assigned_lsoa,11,,,E01030340,E22000279
assigned_lsoa,3,,,E01030341,E22000279
assigned_lsoa,10,,,E01030342,E22000279
assigned_lsoa,8,,,E01030343,E22000279
assigned_lsoa,17,,,E01030344,E22000279
assigned_lsoa,3,,,E01030345,E22000279
assigned_lsoa,14,,,E01030346,E22000279
assigned_lsoa,45,,,E01030347,E22000279
assigned_lsoa,4,,,E01030348,E22000279
assigned_lsoa,5,,,E01030349,E22000279
assigned_lsoa,9,,,E01030350,E22000279
assigned_lsoa,7,,,E01030351,E22000279
assigned_lsoa,2,,,E01030352,E22000279
assigned_lsoa,4,,,E01030353,E22000279
assigned_lsoa,19,,,E01030354,E22000279
assigned_lsoa,9,,,E01030355,E22000279
assigned_lsoa,4,,,E01030356,E22000279
assigned_lsoa,29,,,E01030357,E22000279
assigned_lsoa,11,,,E01030358,E22000279
assigned_lsoa,52,,,E01030360,E22000279
assigned_lsoa,23,,,E01030361,E22000279
assigned_lsoa,14,,,E01030362,E22000279
assigned_lsoa,22,,,E01030363,E22000279
assigned_lsoa,8,,,E01030364,E22000279
assigned_lsoa,7,,,E01030365,E22000279
assigned_lsoa,18,,,E01030366,E22000279
assigned_lsoa,11,,,E01030367,E22000279
assigned_lsoa,6,,,E01030368,E22000279
assigned_lsoa,3,,,E01030369,E22000279
assigned_lsoa,12,,,E01030370,E22000279
assigned_lsoa,16,,,E01030371,E22000279
assigned_lsoa,16,,,E01030372,E22000279
assigned_lsoa,18,,,E01030373,E22000279
assigned_lsoa,41,,,E01030374,E22000279
assigned_lsoa,16,,,E01030375,E22000279
assigned_lsoa,14,,,E01030376,E22000279
assigned_lsoa,10,,,E01030377,E22000280
assigned_lsoa,11,,,E01030378,E22000280
assigned_lsoa,6,,,E01030379,E22000280
assigned_lsoa,45,,,E01030380,E22000280
assigned_lsoa,7,,,E01030381,E22000280
assigned_lsoa,7,,,E01030382,E22000280
assigned_lsoa,115,,,E01030384,E22000280
assigned_lsoa,19,,,E01030385,E22000280
assigned_lsoa,8,,,E01030386,E22000280
assigned_lsoa,11,,,E01030387,E22000280
assigned_lsoa,10,,,E01030388,E22000280
assigned_lsoa,5,,,E01030389,E22000280
assigned_lsoa,52,,,E01030390,E22000280
assigned_lsoa,14,,,E01030391,E22000280
assigned_lsoa,22,,,E01030392,E22000280
assigned_lsoa,14,,,E01030393,E22000280
assigned_lsoa,23,,,E01030394,E22000280
assigned_lsoa,8,,,E01030395,E22000280
assigned_lsoa,29,,,E01030396,E22000280
assigned_lsoa,5,,,E01030398,E22000280
assigned_lsoa,53,,,E01030399,E22000280
assigned_lsoa,45,,,E01030400,E22000280
assigned_lsoa,15,,,E01030401,E22000280
assigned_lsoa,45,,,E01030402,E22000280
assigned_lsoa,12,,,E01030403,E22000280
assigned_lsoa,11,,,E01030404,E22000280
assigned_lsoa,14,,,E01030405,E22000280
assigned_lsoa,18,,,E01030406,E22000280
assigned_lsoa,2,,,E01030407,E22000280
assigned_lsoa,3,,,E01030408,E22000280
assigned_lsoa,8,,,E01030409,E22000280
assigned_lsoa,30,,,E01030410,E22000280
assigned_lsoa,49,,,E01030412,E22000280
assigned_lsoa,11,,,E01030413,E22000280
assigned_lsoa,30,,,E01030414,E22000280
assigned_lsoa,25,,,E01030415,E22000280
assigned_lsoa,19,,,E01030416,E22000280
assigned_lsoa,5,,,E01030417,E22000280
assigned_lsoa,5,,,E01030418,E22000280
assigned_lsoa,27,,,E01030419,E22000280
assigned_lsoa,7,,,E01030420,E22000280
assigned_lsoa,16,,,E01030421,E22000281
assigned_lsoa,19,,,E01030422,E22000281
assigned_lsoa,23,,,E01030423,E22000281
assigned_lsoa,20,,,E01030424,E22000281
assigned_lsoa,18,,,E01030425,E22000281
assigned_lsoa,20,,,E01030426,E22000281
assigned_lsoa,10,,,E01030428,E22000281
assigned_lsoa,7,,,E01030429,E22000281
assigned_lsoa,16,,,E01030430,E22000281
assigned_lsoa,22,,,E01030431,E22000281
assigned_lsoa,17,,,E01030432,E22000281
assigned_lsoa,19,,,E01030433,E22000281
assigned_lsoa,19,,,E01030434,E22000281
assigned_lsoa,9,,,E01030435,E22000281
assigned_lsoa,13,,,E01030436,E22000281
assigned_lsoa,11,,,E01030437,E22000281
assigned_lsoa,41,,,E01030438,E22000281
assigned_lsoa,15,,,E01030439,E22000281
assigned_lsoa,20,,,E01030440,E22000281
assigned_lsoa,5,,,E01030441,E22000281
assigned_lsoa,9,,,E01030442,E22000281
assigned_lsoa,11,,,E01030443,E22000281
assigned_lsoa,11,,,E01030444,E22000281
assigned_lsoa,9,,,E01030445,E22000281
assigned_lsoa,13,,,E01030446,E22000281
assigned_lsoa,13,,,E01030447,E22000281
assigned_lsoa,17,,,E01030448,E22000281
assigned_lsoa,25,,,E01030449,E22000281
assigned_lsoa,51,,,E01030450,E22000281
assigned_lsoa,87,,,E01030451,E22000281
assigned_lsoa,177,,,E01030452,E22000281
assigned_lsoa,10,,,E01030453,E22000281
assigned_lsoa,4,,,E01030454,E22000281
assigned_lsoa,142,,,E01030455,E22000281
assigned_lsoa,9,,,E01030456,E22000281
assigned_lsoa,66,,,E01030457,E22000281
assigned_lsoa,85,,,E01030458,E22000281
assigned_lsoa,19,,,E01030459,E22000281
assigned_lsoa,13,,,E01030460,E22000281
assigned_lsoa,9,,,E01030461,E22000281
assigned_lsoa,10,,,E01030462,E22000281
assigned_lsoa,8,,,E01030463,E22000281
assigned_lsoa,18,,,E01030464,E22000281
assigned_lsoa,13,,,E01030465,E22000281
assigned_lsoa,12,,,E01030466,E22000281
assigned_lsoa,7,,,E01030467,E22000281
assigned_lsoa,40,,,E01030468,E22000281
assigned_lsoa,7,,,E01030469,E22000281
assigned_lsoa,45,,,E01030470,E22000281
assigned_lsoa,16,,,E01030471,E22000281
assigned_lsoa,18,,,E01030472,E22000281
assigned_lsoa,13,,,E01030473,E22000281
assigned_lsoa,6,,,E01030474,E22000281
assigned_lsoa,11,,,E01030475,E22000281
assigned_lsoa,7,,,E01030476,E22000281
assigned_lsoa,31,,,E01030477,E22000281
assigned_lsoa,95,,,E01030478,E22000281
assigned_lsoa,8,,,E01030479,E22000281
assigned_lsoa,24,,,E01030480,E22000281
assigned_lsoa,30,,,E01030481,E22000281
assigned_lsoa,14,,,E01030482,E22000281
assigned_lsoa,45,,,E01030483,E22000281
assigned_lsoa,24,,,E01030484,E22000281
assigned_lsoa,13,,,E01030485,E22000281
assigned_lsoa,12,,,E01030486,E22000281
assigned_lsoa,49,,,E01030487,E22000281
assigned_lsoa,9,,,E01030488,E22000281
assigned_lsoa,19,,,E01030489,E22000281
assigned_lsoa,17,,,E01030490,E22000281
assigned_lsoa,27,,,E01030491,E22000281
assigned_lsoa,2,,,E01030492,E22000281
assigned_lsoa,20,,,E01030493,E22000281
assigned_lsoa,17,,,E01030494,E22000281
assigned_lsoa,20,,,E01030495,E22000281
assigned_lsoa,39,,,E01030496,E22000281
assigned_lsoa,6,,,E01030497,E22000281
assigned_lsoa,8,,,E01030498,E22000281
assigned_lsoa,8,,,E01030499,E22000281
assigned_lsoa,5,,,E01030500,E22000281
assigned_lsoa,15,,,E01030501,E22000281
assigned_lsoa,17,,,E01030502,E22000281
assigned_lsoa,22,,,E01030503,E22000281
assigned_lsoa,8,,,E01030504,E22000281
assigned_lsoa,7,,,E01030505,E22000282
assigned_lsoa,1,,,E01030506,E22000282
assigned_lsoa,10,,,E01030507,E22000282
assigned_lsoa,9,,,E01030508,E22000282
assigned_lsoa,5,,,E01030509,E22000282
assigned_lsoa,10,,,E01030510,E22000282
assigned_lsoa,3,,,E01030511,E22000282
assigned_lsoa,9,,,E01030512,E22000282
assigned_lsoa,1,,,E01030513,E22000282
assigned_lsoa,9,,,E01030514,E22000282
assigned_lsoa,25,,,E01030515,E22000282
assigned_lsoa,21,,,E01030516,E22000282
assigned_lsoa,14,,,E01030517,E22000282
assigned_lsoa,2,,,E01030518,E22000282
assigned_lsoa,13,,,E01030519,E22000282
assigned_lsoa,16,,,E01030520,E22000282
assigned_lsoa,25,,,E01030521,E22000282
assigned_lsoa,3,,,E01030522,E22000282
assigned_lsoa,13,,,E01030523,E22000282
assigned_lsoa,119,,,E01030524,E22000282
assigned_lsoa,17,,,E01030525,E22000282
assigned_lsoa,6,,,E01030526,E22000282
assigned_lsoa,16,,,E01030527,E22000282
assigned_lsoa,8,,,E01030528,E22000282
assigned_lsoa,29,,,E01030529,E22000282
assigned_lsoa,5,,,E01030530,E22000282
assigned_lsoa,50,,,E01030531,E22000282
assigned_lsoa,12,,,E01030532,E22000282
assigned_lsoa,28,,,E01030533,E22000282
assigned_lsoa,28,,,E01030534,E22000282
assigned_lsoa,11,,,E01030535,E22000282
assigned_lsoa,4,,,E01030536,E22000282
assigned_lsoa,21,,,E01030537,E22000282
assigned_lsoa,36,,,E01030538,E22000282
assigned_lsoa,29,,,E01030539,E22000282
assigned_lsoa,7,,,E01030540,E22000282
assigned_lsoa,4,,,E01030541,E22000282
assigned_lsoa,1,,,E01030542,E22000282
assigned_lsoa,6,,,E01030543,E22000282
assigned_lsoa,7,,,E01030544,E22000282
assigned_lsoa,12,,,E01030545,E22000282
assigned_lsoa,15,,,E01030546,E22000282
assigned_lsoa,20,,,E01030547,E22000282
assigned_lsoa,50,,,E01030548,E22000282
assigned_lsoa,27,,,E01030549,E22000282
assigned_lsoa,63,,,E01030550,E22000282
assigned_lsoa,39,,,E01030551,E22000282
assigned_lsoa,23,,,E01030552,E22000282
assigned_lsoa,18,,,E01030553,E22000282
assigned_lsoa,11,,,E01030554,E22000282
assigned_lsoa,22,,,E01030555,E22000282
assigned_lsoa,79,,,E01030556,E22000282
assigned_lsoa,17,,,E01030557,E22000282
assigned_lsoa,17,,,E01030558,E22000282
assigned_lsoa,12,,,E01030559,E22000283
assigned_lsoa,25,,,E01030560,E22000283
assigned_lsoa,8,,,E01030561,E22000283
assigned_lsoa,11,,,E01030562,E22000283
assigned_lsoa,14,,,E01030563,E22000283
assigned_lsoa,8,,,E01030564,E22000283
assigned_lsoa,15,,,E01030565,E22000283
assigned_lsoa,10,,,E01030566,E22000283
assigned_lsoa,19,,,E01030567,E22000283
assigned_lsoa,4,,,E01030568,E22000283
assigned_lsoa,27,,,E01030569,E22000283
assigned_lsoa,29,,,E01030570,E22000283
assigned_lsoa,21,,,E01030571,E22000283
assigned_lsoa,26,,,E01030572,E22000283
assigned_lsoa,7,,,E01030573,E22000283
assigned_lsoa,7,,,E01030574,E22000283
assigned_lsoa,16,,,E01030576,E22000283
assigned_lsoa,10,,,E01030577,E22000283
assigned_lsoa,7,,,E01030578,E22000283
assigned_lsoa,20,,,E01030579,E22000283
assigned_lsoa,8,,,E01030580,E22000283
assigned_lsoa,10,,,E01030581,E22000283
assigned_lsoa,3,,,E01030582,E22000283
assigned_lsoa,17,,,E01030583,E22000283
assigned_lsoa,10,,,E01030585,E22000283
assigned_lsoa,18,,,E01030586,E22000283
assigned_lsoa,29,,,E01030587,E22000283
assigned_lsoa,43,,,E01030588,E22000283
assigned_lsoa,7,,,E01030589,E22000283
assigned_lsoa,15,,,E01030590,E22000283
assigned_lsoa,20,,,E01030591,E22000283
assigned_lsoa,22,,,E01030592,E22000283
assigned_lsoa,6,,,E01030593,E22000283
assigned_lsoa,15,,,E01030594,E22000283
assigned_lsoa,7,,,E01030595,E22000283
assigned_lsoa,2,,,E01030596,E22000283
assigned_lsoa,6,,,E01030597,E22000283
assigned_lsoa,75,,,E01030598,E22000283
assigned_lsoa,61,,,E01030599,E22000283
assigned_lsoa,32,,,E01030600,E22000283
assigned_lsoa,13,,,E01030601,E22000283
assigned_lsoa,14,,,E01030602,E22000283
assigned_lsoa,2,,,E01030603,E22000283
assigned_lsoa,8,,,E01030604,E22000283
assigned_lsoa,7,,,E01030605,E22000283
assigned_lsoa,5,,,E01030606,E22000283
assigned_lsoa,7,,,E01030607,E22000283
assigned_lsoa,11,,,E01030608,E22000283
assigned_lsoa,32,,,E01030609,E22000283
assigned_lsoa,44,,,E01030610,E22000283
assigned_lsoa,39,,,E01030613,E22000283
assigned_lsoa,4,,,E01030614,E22000283
assigned_lsoa,53,,,E01030615,E22000283
assigned_lsoa,9,,,E01030616,E22000283
assigned_lsoa,31,,,E01030617,E22000283
assigned_lsoa,17,,,E01030618,E22000283
assigned_lsoa,18,,,E01030619,E22000283
assigned_lsoa,103,,,E01030620,E22000283
assigned_lsoa,8,,,E01030621,E22000283
assigned_lsoa,6,,,E01030622,E22000283
assigned_lsoa,8,,,E01030623,E22000283
assigned_lsoa,4,,,E01030624,E22000283
assigned_lsoa,15,,,E01030625,E22000283
assigned_lsoa,5,,,E01030626,E22000283
assigned_lsoa,9,,,E01030627,E22000283
assigned_lsoa,17,,,E01030628,E22000283
