location_id,scenario,pillar_weights,q20,q40,q60,q80,scenario_index_0_100,scenario_score,baseline_score,absolute_band_change,changes_more_than_one_band
rhyl,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,57.448083,4,4,0,false
rotherham,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,40.840383,2,2,0,false
rye,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,43.519733,2,3,1,false
salford,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,44.194200,2,3,1,false
sheffield,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,55.051417,4,3,1,false
shrewsbury,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,65.573733,5,5,0,false
southampton,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,48.548033,3,3,0,false
southend-on-sea,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,31.671100,1,1,0,false
st-helens,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,58.920833,4,4,0,false
stafford,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,41.357900,2,2,0,false
stockport,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,36.689833,2,2,0,false
stockton-on-tees,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,62.409333,4,4,0,false
stoke-on-trent,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,51.243333,3,3,0,false
sunderland,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,39.276217,2,2,0,false
swansea,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,64.655050,5,5,0,false
swindon,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,84.830333,5,5,0,false
telford,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,77.423933,5,5,0,false
tenby,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,42.059750,2,3,1,false
torbay,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,66.313033,5,4,1,false
wakefield,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,45.965933,3,3,0,false
walsall,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,19.838067,1,1,0,false
warrington,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,56.750833,4,4,0,false
wigan,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,51.308833,3,3,0,false
wolverhampton,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,39.349200,2,1,1,false
worcester,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,50.529367,3,3,0,false
wrexham,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,77.327500,5,5,0,false
york,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,70.095933,5,5,0,false
bangor,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,57.468617,4,4,0,false
barnsley,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,54.465183,4,4,0,false
bath,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,59.883150,4,4,0,false
birmingham,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,27.600767,1,1,0,false
blackburn,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,42.584400,2,2,0,false
blackpool,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,51.130883,3,3,0,false
bolton,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,40.074450,2,2,0,false
bournemouth-poole,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,66.268317,5,5,0,false
bradford,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,34.643183,1,2,1,false
bridgend,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,80.401883,5,5,0,false
brighton-hove,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,50.153783,3,3,0,false
bristol,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,61.399067,4,5,1,false
burford,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,33.521450,1,1,0,false
burnley,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,38.743133,2,2,0,false
burton-on-trent,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,40.142233,2,2,0,false
cambridge,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,65.832467,5,5,0,false
cardiff,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,62.989333,4,5,1,false
cheltenham,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,68.234567,5,5,0,false
chepstow,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,86.033150,5,5,0,false
chester,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,57.041050,4,4,0,false
chesterfield,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,47.975950,3,3,0,false
colchester,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,61.950083,4,4,0,false
coventry,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,41.673333,2,2,0,false
darlington,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,54.978800,4,4,0,false
derby,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,48.619467,3,3,0,false
doncaster,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,34.895283,2,1,1,false
durham,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,59.099850,4,4,0,false
exeter,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,79.715667,5,5,0,false
gateshead,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,49.924583,3,4,1,false
gloucester,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,69.586067,5,5,0,false
halifax,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,34.403233,1,1,0,false
hartlepool,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,65.782050,5,4,1,false
hay-on-wye,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,57.763583,4,4,0,false
huddersfield,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,37.022400,2,2,0,false
hull-kingston-upon-hull,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,60.369450,4,4,0,false
ipswich,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,44.733233,3,2,1,false
kettering,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,53.511300,3,4,1,false
lancaster,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,53.484300,3,4,1,false
leeds,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,38.072600,2,2,0,false
leicester,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,46.256517,3,3,0,false
lincoln,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,57.946350,4,4,0,false
liverpool,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,52.677783,3,4,1,false
llanelli,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,49.054450,3,3,0,false
loughborough,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,56.500133,4,3,1,false
luton,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,30.777650,1,1,0,false
manchester,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,42.925300,2,2,0,false
merthyr-tydfil,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,62.643200,4,4,0,false
middlesbrough,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,57.906400,4,4,0,false
milton-keynes,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,79.276250,5,5,0,false
narberth,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,62.313950,4,4,0,false
neath,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,52.867067,3,3,0,false
newbridge,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,44.634400,3,3,0,false
newcastle-upon-tyne,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,55.362883,4,4,0,false
newport,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,60.589183,4,4,0,false
northampton,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,62.100583,4,4,0,false
norwich,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,59.023133,4,4,0,false
nottingham,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,45.690983,3,3,0,false
oxford,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,59.707567,4,4,0,false
peterborough,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,64.659217,5,5,0,false
plymouth,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,78.002533,5,5,0,false
portsmouth,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,44.610167,3,2,1,false
preston,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,45.985983,3,3,0,false
reading,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,47.349600,3,3,0,false
rhyl,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,59.028017,4,4,0,false
rotherham,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,37.564050,2,2,0,false
rye,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,45.504400,3,3,0,false
salford,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,45.852600,3,3,0,false
sheffield,green_-10pp,air=28.333333;quiet=28.333333;green=15.000000;housing_environment=28.333333,34.895283,44.610167,54.324033,64.367650,51.172283,3,3,0,false
